Start Time,Duration,BNS Inspiral Range ORG,BNS Inspiral Range DC
1265127585,4096,51.717600334900716,53.10592652827934
1265131681,4096,51.45341921510828,52.919458310977845
1265135777,4096,51.480299036119064,52.842808751714074
1265139873,4096,52.280588132145176,53.66508138197686
1265143969,4096,53.2137163728964,54.632375770052946
1265148065,4096,53.630210157188614,55.02862628146099
1265152161,4096,54.056632564259964,55.449228309362006
1265156257,4096,54.30836725472459,55.683255708315535
1265160353,4096,54.04381812461191,55.39068673620291
1265164449,4096,53.30976915014939,54.57664631205825
1265168545,4096,52.58262540491034,53.818953016761824
1265172641,4096,51.82849134328746,53.072894888276544
1265176737,4096,51.365954849353635,52.55934881908911
1265180833,4096,50.85113696225693,51.98408589888945
1265184929,4096,49.965421895301226,51.0381455715965
1265189025,4096,49.42351116602368,50.44434215193555
1265193121,4096,49.471543809465544,50.5800884413243
1265197217,4096,50.02466883568464,51.1535910380549
1265201313,4096,50.2045135157386,51.35009435888932
1265205409,4096,51.39818255340851,52.65974255703651
1265209505,4096,51.8513633354547,53.09028477659608
1265213601,4096,52.03195930268239,53.388960348168766
1265217697,4096,52.36991397272555,53.76169766093089
1265221793,4096,53.08017434350972,54.461820253846355
1265225889,4096,53.009188101307984,54.37394586584133
