Index,Peak_SNR,Peak_SNR_Time
1,31.81703001309467,1265127649.2265625
2,34.63327983390272,1265127681.0202637
3,102.8514027142446,1265127713.0961914
4,25.35984460006375,1265127744.9645996
5,47.41188709216654,1265127777.083252
6,21.62679534719597,1265127808.940918
7,32.10465650091245,1265127841.017334
8,67.23217976812002,1265127872.9902344
9,42.40852078971934,1265127904.991455
10,45.68647620389318,1265127937.0969238
11,74.49594369782812,1265127969.0944824
12,26.483893446572434,1265128001.0234375
13,33.11953931132799,1265128032.986328
14,30.132064932740853,1265128065.010498
15,37.63558801089293,1265128097.103027
16,49.09763039948956,1265128128.9938965
17,66.51551290041257,1265128161.0986328
18,58.55738816976505,1265128193.0249023
19,56.0388487130152,1265128225.006836
20,47.41138710396869,1265128257.0056152
21,21.942678747471,1265128288.973877
22,36.19171365272023,1265128320.9794922
23,37.48222347198694,1265128352.9785156
24,37.40103936702899,1265128384.974121
25,66.72809837389073,1265128416.9970703
26,62.47412039005916,1265128448.9968262
27,74.61037141304274,1265128481.1062012
28,43.45997438376054,1265128512.9838867
29,67.06771927036075,1265128545.0351562
30,51.41483841569804,1265128577.0927734
31,53.63796395077249,1265128609.1254883
32,92.07435704184088,1265128641.0874023
33,39.55295313243944,1265128673.090332
34,32.240952869661946,1265128705.0256348
35,72.27259155507004,1265128736.9926758
36,86.12918040850538,1265128768.9924316
37,81.67926157182944,1265128801.0168457
38,70.527620601517,1265128833.010254
39,97.70420645806588,1265128865.0251465
40,81.83850589741884,1265128897.099121
41,44.86795956178888,1265128928.951416
42,53.13727235420663,1265128961.0048828
43,53.72098607498861,1265128993.0412598
44,45.91705543709035,1265129024.965088
45,78.71086978133232,1265129056.9904785
46,75.4063409944481,1265129089.1208496
47,84.06943232445494,1265129121.0075684
48,67.70431801605692,1265129153.0393066
49,113.30146361976814,1265129184.9868164
50,104.60186383284136,1265129216.9887695
51,105.95232349569808,1265129249.0048828
52,41.68937559394259,1265129281.0307617
53,64.29540717680194,1265129313.0292969
54,48.84318487264847,1265129345.0197754
55,68.28937634102562,1265129377.0270996
56,106.3144491596679,1265129408.9956057
57,30.809044865808666,1265129441.1013184
58,58.51337654015952,1265129473.038086
59,50.35983445096552,1265129505.0185547
60,56.35002675631399,1265129537.027588
61,91.10059812450667,1265129568.965332
62,49.67297213122569,1265129600.9987793
63,115.19898609824082,1265129633.0388184
64,87.21277392552149,1265129665.0351562
65,81.93376768670402,1265129697.0341797
66,58.63347530686386,1265129728.9829102
67,34.173408575097554,1265129761.040039
68,42.8081540387973,1265129793.1271973
69,34.0866746381271,1265129825.0476074
70,89.09409511243793,1265129857.0986328
71,35.53253856457089,1265129888.9887695
72,60.89833018655021,1265129920.9938965
73,53.69008708092111,1265129953.105957
74,47.29652748922096,1265129985.0095215
75,32.74670701957109,1265130017.052246
76,42.26466682865186,1265130049.017578
77,28.957474907123107,1265130081.02417
78,42.70847083716266,1265130113.0913086
79,40.19264457282553,1265130144.9892578
80,34.94679411379751,1265130177.0061035
81,72.05461280385605,1265130209.079834
82,63.69376920452908,1265130241.083496
83,41.98093714272529,1265130273.00708
84,78.21018098757982,1265130305.0847168
85,94.41093046319776,1265130337.1003418
86,28.81444422207034,1265130369.0253906
87,34.92434660367161,1265130401.0058594
88,77.88314512262497,1265130433.0656738
89,29.559929450757128,1265130464.9919434
90,50.41587905363215,1265130496.9846191
91,29.55103099212529,1265130529.1152344
92,53.89089286261586,1265130560.990723
93,35.345395607441866,1265130592.9926758
94,40.33374625099073,1265130624.9936523
95,23.295691161515578,1265130657.0222168
96,30.97778672473715,1265130689.009277
97,68.50977834300514,1265130720.9611816
98,56.988864680338246,1265130752.961914
99,70.09024849843898,1265130784.9604492
100,64.43343242577501,1265130816.9865725
101,78.25959498788154,1265130848.9890137
102,74.52287610562834,1265130880.9975586
103,82.20917459327498,1265130913.0131836
104,71.08493919021717,1265130944.990723
105,89.61124025384115,1265130977.072998
106,30.836941283467727,1265131009.0041504
107,26.13368137005955,1265131040.998291
108,17.39862187994791,1265131072.9697266
109,47.34716234176483,1265131105.0395508
110,21.61262037526501,1265131136.99292
111,62.22253567368921,1265131169.000244
112,52.66765802440449,1265131200.9526367
113,51.522004955040366,1265131232.9521484
114,27.0089049604352,1265131264.956543
115,57.98264295068382,1265131297.0463867
116,38.06841038042003,1265131328.980957
117,106.98177367313714,1265131361.0788574
118,42.7080689639814,1265131392.979004
119,60.18676051802265,1265131425.0148926
120,83.5861982800815,1265131457.0361328
121,57.89861604755581,1265131488.9753418
122,43.70502227190983,1265131520.9631348
123,63.116690513402894,1265131553.0031738
124,107.09797749844913,1265131585.0024414
125,78.05902639715184,1265131617.093506
126,34.648460717268705,1265131648.977539
127,60.11122309803012,1265131744.7971191
128,89.07999351868924,1265131777.083252
129,22.671549970250886,1265131808.9970703
130,55.89446128119776,1265131841.0090332
131,82.2218415664737,1265131873.019043
132,73.27885893460368,1265131905.0336914
133,44.31126722172933,1265131936.9992676
134,69.34157851209287,1265131968.9990234
135,102.77900052117822,1265132001.0788574
136,23.83799626562533,1265132033.076416
137,46.00735233612684,1265132064.999756
138,59.81282209699906,1265132097.032959
139,75.99354578671107,1265132129.0407715
140,77.71820482427768,1265132161.0427246
141,81.07869571350543,1265132192.959961
142,64.71434994975453,1265132225.0263672
143,69.92219457649911,1265132256.986084
144,42.31782216262157,1265132288.9841309
145,158.1965925048201,1265132321.097168
146,60.17583178690516,1265132353.043213
147,24.648710666227952,1265132384.986328
148,82.13573238190259,1265132417.1115725
149,64.15047367453239,1265132448.9719238
150,49.92442844909149,1265132480.947998
151,90.2607672433276,1265132513.1120603
152,89.05159943077545,1265132545.034912
153,66.96518247177995,1265132577.0441897
154,81.41821422802194,1265132609.045166
155,65.47662391021572,1265132641.095459
156,83.55361841714299,1265132673.0996094
157,41.69867084699721,1265132705.1035156
158,36.04134216275227,1265132736.9902344
159,46.12323600990881,1265132769.0178225
160,68.52368836226123,1265132801.0390625
161,116.84057443530124,1265132833.0256348
162,87.57073084956139,1265132865.0705566
163,68.91271046015693,1265132896.996338
164,63.00901405828492,1265132928.9973145
165,92.0209013788044,1265132961.1125488
166,60.91371083598602,1265132993.0161133
167,61.7878907190949,1265133025.088623
168,71.67557682066874,1265133056.995361
169,46.09119356990885,1265133089.0100098
170,75.02330134078805,1265133121.0026855
171,50.45460403539032,1265133152.987793
172,41.51361995395647,1265133184.986084
173,58.93714521800731,1265133217.089111
174,77.12296291144565,1265133249.008789
175,44.38427044868145,1265133281.039795
176,42.93244760023695,1265133312.9711914
177,45.72722923895291,1265133345.036377
178,49.74679192095705,1265133376.9731443
179,91.2249742715054,1265133409.084473
180,68.2502445173573,1265133441.025879
181,50.504563012369,1265133472.9846191
182,138.7282331739897,1265133504.994873
183,62.45682597835914,1265133536.965088
184,79.06982648537425,1265133569.008545
185,121.35562319133416,1265133601.0686035
186,83.48910269677178,1265133632.9924316
187,37.20765703980438,1265133665.0388184
188,163.06419547130403,1265133697.0097656
189,50.70540892554608,1265133729.041504
190,57.90514078604435,1265133761.0629883
191,42.64286261983014,1265133792.9975586
192,55.34584125612886,1265133824.9702148
193,43.27185335968687,1265133857.031494
194,73.73560773197384,1265133889.0134275
195,56.432613126276784,1265133921.0263672
196,21.623667486969246,1265133952.956787
197,40.92152672678554,1265133985.0205078
198,23.07203526636454,1265134017.0253906
199,75.52459065968281,1265134048.965088
200,52.749418424233895,1265134081.1047363
201,57.82795003670419,1265134113.0161133
202,226.316295284119,1265134145.2285156
203,191.9868623736208,1265134177.2336426
204,211.7089440976775,1265134209.228027
205,54.74419197876218,1265134240.9833984
206,124.33831917381292,1265134273.0888672
207,65.48474731198876,1265134305.067871
208,33.74753193193131,1265134336.982666
209,127.73894681942237,1265134369.116211
210,42.24147603071759,1265134400.9570312
211,46.74439995671574,1265134432.9692383
212,40.67123926333208,1265134465.0041504
213,24.47757742606766,1265134497.0856934
214,24.597475736223902,1265134528.9865725
215,48.214006651170806,1265134560.9985352
216,35.34278634599232,1265134593.0080566
217,42.51558834900719,1265134624.9829102
218,43.48111043519408,1265134657.0212402
219,48.38058319876791,1265134688.9814453
220,103.56192008203134,1265134721.0839844
221,60.95623067375306,1265134753.0168457
222,47.29021185435879,1265134784.9731443
223,83.47552595065882,1265134817.0305176
224,41.96912098284345,1265134849.0280762
225,98.19435279791398,1265134881.0356443
226,51.79064475488787,1265134912.9482422
227,30.661591518309145,1265134945.1262207
228,48.09526785041813,1265134977.0214844
229,124.8798590953694,1265135009.0947266
230,43.17365035703818,1265135041.0593262
231,56.83248206074055,1265135073.0905762
232,56.87739865957163,1265135105.066162
233,58.16336487636885,1265135136.9841309
234,26.520386120507577,1265135168.9924316
235,107.71187490995077,1265135201.064209
236,31.87084284666757,1265135233.0234375
237,80.23860957697859,1265135265.0910645
238,58.02148705534084,1265135297.02417
239,85.39697618052382,1265135329.10083
240,46.202139483137934,1265135361.0649414
241,60.62706818660247,1265135393.0161133
242,73.69710429175406,1265135425.0231934
243,73.22583176240589,1265135457.0146484
244,38.4827405145374,1265135489.026611
245,35.82325714060078,1265135520.9665527
246,37.98005866454948,1265135553.0039062
247,27.54934023204199,1265135585.0285645
248,33.77487050013297,1265135617.041748
249,55.84832093682835,1265135649.079834
250,36.802278870296426,1265135681.024414
251,59.74021495341391,1265135713.0078125
252,34.564460873767864,1265135745.0100098
253,74.8432344663978,1265135841.2321775
254,99.81550604452976,1265135861.7207031
255,41.91907951875737,1265135905.0644531
256,43.5016456633352,1265135937.0512695
257,63.13222992088564,1265135969.0559082
258,65.03854386761967,1265136001.0461426
259,66.48656568305341,1265136033.0187988
260,38.862713302417376,1265136064.9743652
261,91.06440836272924,1265136097.0056152
262,129.52950407803888,1265136129.005127
263,51.083788487103554,1265136161.003418
264,67.63911109544856,1265136193.0095215
265,36.44556042338612,1265136225.0290527
266,59.064564003299886,1265136256.9821775
267,35.78518393658397,1265136289.0129397
268,54.9953896736535,1265136321.1032715
269,47.42940712115381,1265136352.989502
270,31.575860708929977,1265136385.025879
271,80.07598033445598,1265136416.9836426
272,108.68975886982706,1265136448.9663086
273,113.54831284023726,1265136480.9667969
274,71.16307153645133,1265136513.001709
275,47.41217053760519,1265136545.026123
276,31.64407779699772,1265136577.0212402
277,39.521400619236886,1265136608.9899902
278,106.5153357446586,1265136641.0944824
279,43.94727484286695,1265136673.0749512
280,76.00305765955794,1265136705.053711
281,42.13873831284026,1265136736.9711914
282,46.32048954556437,1265136769.005127
283,41.71505445794247,1265136801.0151367
284,52.0206276863048,1265136832.9763184
285,57.91540503356904,1265136864.9770508
286,74.08270853122748,1265136897.0078125
287,111.16188892658548,1265136929.0861816
288,51.08528330105877,1265136960.9697266
289,53.26938752283709,1265136993.0429688
290,83.00766156707151,1265137024.987793
291,95.37930106758286,1265137056.9921875
292,76.49271127693146,1265137088.9926758
293,106.13463493880188,1265137121.0769043
294,51.31897251387844,1265137153.0427246
295,101.69261384200902,1265137185.086914
296,46.442050168397365,1265137217.0183103
297,51.97387458483064,1265137249.0090332
298,48.43199081636365,1265137281.1037598
299,40.93067136600522,1265137313.026611
300,68.1484526534311,1265137345.0371094
301,55.34709790718187,1265137377.100586
302,25.809506683344598,1265137409.0688477
303,23.02796285998995,1265137441.00708
304,15.471897278244905,1265137473.0009766
305,32.3477197545555,1265137505.0917969
306,29.529321514946087,1265137537.0930176
307,26.684484272122557,1265137569.0412598
308,60.9924260832055,1265137601.1269531
309,27.47424305107672,1265137633.0273438
310,33.85657203275835,1265137665.0283203
311,17.750745097408593,1265137696.9719238
312,25.81518277244508,1265137729.0212402
313,44.14714336482585,1265137761.0031738
314,56.15872738722162,1265137793.004639
315,63.07344178913457,1265137825.080078
316,37.47539064167948,1265137857.0141602
317,81.27587154422024,1265137889.104004
318,34.961736965625136,1265137921.0668943
319,72.1479066352314,1265137953.039795
320,61.74333023014879,1265137984.99292
321,63.26535911927741,1265138016.9621582
322,143.2543385572284,1265138049.116211
323,90.86846349619992,1265138081.0065918
324,65.48743665460908,1265138113.006836
325,20.025820580325902,1265138145.072998
326,10.55680514800453,1265138177.053955
327,27.03311242411181,1265138208.980957
328,45.70923763425732,1265138241.0297852
329,30.13221419468403,1265138273.052002
330,55.19684077497741,1265138304.9882812
331,69.19059543975706,1265138336.9521484
332,145.71719857206193,1265138369.0222168
333,81.54757312840268,1265138401.03833
334,164.74498405836405,1265138433.0197754
335,95.44236328140282,1265138465.090088
336,56.17149025760919,1265138496.9855957
337,62.980259944990486,1265138528.975586
338,75.7367791166852,1265138560.9748535
339,41.76512251866064,1265138593.067627
340,73.62293356486366,1265138625.0605469
341,49.81942538657522,1265138656.9943848
342,72.61971795753928,1265138689.09375
343,46.00147600715068,1265138721.0048828
344,19.90915229301663,1265138753.0039062
345,183.05950106070847,1265138785.0075684
346,44.75417420465445,1265138817.0012207
347,128.78912027777187,1265138849.0749512
348,92.13799158712771,1265138881.0917969
349,78.81899116563564,1265138913.0117188
350,78.54858974639588,1265138945.0205078
351,75.34201848551156,1265138977.1105957
352,16.90629296842017,1265139008.973877
353,40.87634070371001,1265139040.9746094
354,64.58728386832867,1265139072.99292
355,94.53790697064734,1265139105.118164
356,68.12891119832264,1265139137.0109863
357,146.53443553909213,1265139168.994873
358,67.39396781957635,1265139200.994873
359,103.7193897473778,1265139233.0075684
360,49.93097989429733,1265139265.001709
361,57.196505141366686,1265139297.0356443
362,99.78681900879556,1265139329.154541
363,77.41669736364534,1265139361.0217285
364,47.41510278716622,1265139393.039795
365,93.0954229941308,1265139425.034668
366,79.03233732764394,1265139457.013916
367,92.28553965465976,1265139489.0144043
368,76.53133497513183,1265139521.005371
369,36.35895527095513,1265139552.9785156
370,61.02269070276743,1265139585.0510254
371,38.49912857145093,1265139617.0393066
372,67.36958602542111,1265139649.0292969
373,64.420343396303,1265139681.0236816
374,55.45427264420197,1265139713.0234375
375,57.69418429610793,1265139745.0551758
376,72.7927390501528,1265139776.9709473
377,44.57312839918711,1265139809.0229492
378,44.93700897958853,1265139841.1098633
379,42.34864449298686,1265139937.2839355
380,77.94508577885038,1265139969.0285645
381,56.201679862111725,1265140001.0270996
382,63.87073663364075,1265140033.064209
383,65.0392065003147,1265140065.0332031
384,62.803037332954,1265140096.9702148
385,101.3928937800342,1265140129.025879
386,46.30619014767455,1265140160.9736328
387,34.759600388657994,1265140193.0185547
388,120.1784263867976,1265140225.0871582
389,57.03772860412473,1265140257.0341797
390,142.275002972386,1265140289.067139
391,71.21521813194018,1265140320.9985352
392,63.05464299989299,1265140352.9873047
393,59.92012950260887,1265140384.9936523
394,90.48004800767184,1265140417.0463867
395,63.12369899851694,1265140449.0322266
396,128.80100516381518,1265140481.0773926
397,129.55209315616304,1265140513.035889
398,56.27483052588142,1265140544.9453125
399,187.16614202652573,1265140577.0754397
400,28.92113808148628,1265140609.013672
401,81.69625314846792,1265140641.0856934
402,63.37681866358973,1265140673.0170898
403,62.31550321431052,1265140704.9938965
404,49.708715147826005,1265140736.9960938
405,47.1507727737496,1265140769.0256348
406,54.64057696661288,1265140801.0473633
407,133.7063169253362,1265140833.0561523
408,173.49153376215972,1265140865.116211
409,31.102973822759385,1265140897.0895996
410,40.98799475524698,1265140928.973389
411,114.57014916183348,1265140961.0932617
412,43.64135902108179,1265140993.00708
413,52.27396490038674,1265141025.0236816
414,100.0582474788434,1265141057.0166016
415,73.3280792310436,1265141089.0080566
416,69.99152455550112,1265141120.9819336
417,42.27572229776748,1265141152.965088
418,17.92130660651899,1265141184.9875488
