Index,Peak_SNR,Peak_SNR_Time
1,33.71362601707048,1265127648.8095703
2,30.93339815032725,1265127680.8098145
3,41.20128360267972,1265127713.0256348
4,46.83004328637008,1265127745.0151367
5,83.53415988616068,1265127776.9621582
6,60.79064082580884,1265127809.0231934
7,34.608698886032485,1265127840.946289
8,25.22059056643069,1265127873.039795
9,23.15234447191085,1265127905.0734863
10,36.24769411019346,1265127937.004639
11,48.554577524349895,1265127969.0280762
12,62.623491315831245,1265128001.0166016
13,24.655931829057423,1265128032.9726562
14,18.853959200449378,1265128065.0180664
15,20.215224501106626,1265128097.1689453
16,15.405207957308937,1265128129.1276855
17,29.866145151394228,1265128161.0151367
18,28.914512635366982,1265128193.0222168
19,20.88435253777027,1265128224.9475098
20,31.863759213480986,1265128257.0214844
21,22.116915266576356,1265128289.0061035
22,82.84691855319585,1265128321.1279297
23,39.25397145506516,1265128353.1535645
24,33.51811199556531,1265128385.0061035
25,41.99001552299545,1265128417.0566406
26,25.250840119735265,1265128449.1240234
27,65.84199358861274,1265128481.142578
28,25.6657055639964,1265128512.9589844
29,50.74200743020533,1265128545.0322266
30,69.58063088071319,1265128577.0263672
31,51.30253220970266,1265128609.165527
32,39.13122771620885,1265128640.9890137
33,68.08400305652887,1265128672.979004
34,43.2229922658463,1265128704.9831543
35,33.29483333128518,1265128736.9848633
36,53.83516412227528,1265128769.0029297
37,70.7569853192285,1265128800.9699707
38,75.91505988323658,1265128832.9702148
39,65.54621752662324,1265128864.9577637
40,21.57831064263754,1265128896.980713
41,29.880858379166973,1265128928.988037
42,23.01427803608484,1265128960.9851074
43,38.39026520087862,1265128993.0256348
44,48.36726151567952,1265129024.9667969
45,46.21476142697619,1265129056.9921875
46,103.47991452027142,1265129089.1379397
47,47.94479377660943,1265129121.1401367
48,54.91198460960771,1265129152.9838867
49,33.7183626884834,1265129184.9985352
50,46.607787762912565,1265129217.0197754
51,20.250033332363664,1265129249.065918
52,30.726011113364702,1265129281.0876465
53,41.755192835221614,1265129313.0925293
54,49.80448843138046,1265129345.0332031
55,64.45502065886211,1265129377.024414
56,56.39967921589827,1265129408.9882812
57,72.00916910050195,1265129441.121582
58,34.85955492085989,1265129473.011963
59,73.60031843992849,1265129505.1584473
60,34.64146468504709,1265129536.963379
61,65.44333305704238,1265129568.9899902
62,59.76231830123413,1265129601.1420898
63,57.49669075176028,1265129633.019287
64,43.17561252532229,1265129664.9804688
65,35.508512564827605,1265129696.9812012
66,25.08216916184184,1265129728.9675293
67,71.15044280876128,1265129761.1450195
68,44.50773978115368,1265129793.1801758
69,30.3287713120048,1265129825.0324707
70,48.09255697406634,1265129857.1721191
71,40.24406939164084,1265129889.0771484
72,53.215064015495,1265129921.0639648
73,70.21132192485632,1265129953.2333984
74,41.869448682764265,1265129984.9814453
75,25.023542629914783,1265130017.2209473
76,49.654708769767474,1265130049.0270996
77,30.640556319741005,1265130081.017578
78,60.502981285730925,1265130112.9992676
79,38.68745452212666,1265130144.990723
80,61.24027327496966,1265130176.9799805
81,47.5048361631486,1265130209.0229492
82,55.5960336047883,1265130240.9958496
83,65.7049439602523,1265130272.989502
84,77.52033877519624,1265130305.0637207
85,35.45587694411546,1265130337.130371
86,70.40019008186175,1265130369.072998
87,35.94069580206609,1265130400.996582
88,52.29625733103915,1265130432.979248
89,56.039965401344205,1265130465.020996
90,54.24948603529483,1265130497.0212402
91,50.33361949169048,1265130529.0666504
92,24.145083185366506,1265130560.9995117
93,41.236112482337575,1265130593.021973
94,42.55826858300285,1265130624.9765625
95,20.785909364678822,1265130657.0368652
96,26.40269984039921,1265130689.0031738
97,30.660582645823297,1265130720.9768066
98,32.01862073396331,1265130752.9553225
99,46.87053296231901,1265130785.0317383
100,49.40386292724995,1265130817.0117188
101,61.94944153437592,1265130848.9873047
102,60.92603228330838,1265130881.0725098
103,124.98953911945944,1265130913.000244
104,69.15343245341558,1265130944.9604492
105,71.64152994257178,1265130976.9606934
106,40.11956206622568,1265131009.0368652
107,42.346973704863096,1265131040.958252
108,25.817319144308616,1265131073.0551758
109,40.56232230003758,1265131105.236328
110,29.235295542907664,1265131137.0004883
111,50.76797848413625,1265131169.1052246
112,22.63143990723629,1265131201.1062012
113,37.9714873371012,1265131232.9626465
114,38.94991794073897,1265131264.963623
115,86.77251860136921,1265131297.104248
116,16.782080908574844,1265131329.0341797
117,37.09224413886695,1265131361.0270996
118,53.53752632075116,1265131393.0229492
119,39.53737734272973,1265131425.0332031
120,71.46122140443752,1265131457.1379397
121,19.76621904571938,1265131489.0388184
122,41.47689759987605,1265131521.013672
123,38.26124567138709,1265131553.0026855
124,81.8955817334359,1265131584.9624023
125,91.42927173816804,1265131617.043213
126,72.16919839690597,1265131648.993164
127,42.39435943579153,1265131744.807861
128,72.64357245726525,1265131777.3566897
129,55.149075982441005,1265131809.024414
130,34.696534465731155,1265131841.071777
131,36.41973755729965,1265131873.1328125
