Index,Peak_SNR,Peak_SNR_Time
1,33.73851461944889,1265127648.8095703
2,30.93431041813042,1265127680.8098145
3,41.38317286901719,1265127713.0256348
4,46.87577826062057,1265127745.0151367
5,83.63120827466854,1265127776.961914
6,60.80476134729495,1265127809.0231934
7,34.53769293412323,1265127840.9465332
8,25.17065898131134,1265127873.0395508
9,23.16183754707443,1265127905.0734863
10,36.16255072258408,1265127937.004639
11,48.5880929734275,1265127969.0280762
12,62.812922342068326,1265128001.0166016
13,24.474727949629436,1265128032.9726562
14,18.94755435369412,1265128065.0180664
15,20.171093160221748,1265128097.1689453
16,15.34746118285295,1265128129.1276855
17,29.899572582505275,1265128161.0151367
18,29.04403000061863,1265128193.0222168
19,20.81593239095298,1265128224.9475098
20,31.78710743986283,1265128257.0214844
21,22.196984744931733,1265128289.0061035
22,83.01822340091843,1265128321.1276855
23,39.19830875535516,1265128353.1533203
24,33.53823833028607,1265128385.0061035
25,42.06544471794227,1265128417.0566406
26,25.328321863649357,1265128449.1237793
27,65.91224033288815,1265128481.142334
28,25.69308743830774,1265128512.9587402
29,50.75449177605735,1265128545.0322266
30,69.43710014915169,1265128577.026123
31,51.14234911802399,1265128609.165527
32,39.26428228972596,1265128640.9890137
33,68.18104214863267,1265128672.979004
34,43.187079708441416,1265128704.9831543
35,33.29536616832611,1265128736.9848633
36,53.71295641604334,1265128769.0029297
37,70.64173368506844,1265128800.9699707
38,75.79449858983257,1265128832.9702148
39,65.49819185981426,1265128864.9577637
40,21.502396916099247,1265128896.980713
41,29.780081717972998,1265128928.9882812
42,23.0583247468304,1265128960.9848633
43,38.381908148959695,1265128993.0256348
44,48.37596541705419,1265129024.9665527
45,46.276671929021305,1265129056.9921875
46,103.60479564999925,1265129089.1376953
47,48.2116040438873,1265129121.1401367
48,54.79201727541594,1265129152.9836426
49,33.7950025143402,1265129184.998291
50,46.72467656290368,1265129217.0197754
51,20.31537265088174,1265129249.065918
52,30.68446337291213,1265129281.0876465
53,41.74364480639125,1265129313.0925293
54,49.83479386745932,1265129345.0332031
55,64.29168894957266,1265129377.024414
