Index,Peak_SNR,Peak_SNR_Time
1,76.26642385958029,1265127648.9836426
2,120.73112915955744,1265127680.991455
3,163.2806975419564,1265127713.0705566
4,56.15030066747253,1265127744.9765625
5,88.1541883395507,1265127777.0166016
6,49.39715897220952,1265127809.0253906
7,48.2001453302478,1265127840.9797363
8,95.22479338166404,1265127872.9951172
9,120.99936080185554,1265127905.0012207
10,90.05546568112682,1265127937.0256348
11,146.3031114885455,1265127969.0178225
12,159.83548748932355,1265128001.0168457
13,134.94813883794066,1265128033.0336914
14,220.5090402806562,1265128065.0112305
15,198.1544280482938,1265128097.0126953
16,144.4232239016613,1265128128.9943848
17,121.78119350992532,1265128161.0249023
18,124.85291077898678,1265128192.9892578
19,91.69298274229064,1265128224.9887695
20,140.88753720334276,1265128257.005127
21,62.92259533531272,1265128288.9887695
22,115.97903887009129,1265128321.0524902
23,50.50661890237179,1265128353.0419922
24,56.45926128025121,1265128385.0322266
25,75.88092989132139,1265128417.006836
26,115.002776862602,1265128449.0373535
27,66.98029976072661,1265128481.0246582
28,99.10344565695772,1265128513.022705
29,56.85521642621668,1265128545.0273438
30,55.43764181866948,1265128576.9975586
31,61.38462689448185,1265128609.0568848
32,145.16428930026964,1265128641.0908203
33,44.19885272150763,1265128673.0412598
34,32.58615762588838,1265128704.9995117
35,69.67622246441633,1265128736.9987793
36,54.0248104428708,1265128769.0100098
37,73.85084874046703,1265128800.996338
38,76.67979393956217,1265128833.0351562
39,123.33749059747426,1265128865.0078125
40,128.5649178191134,1265128896.9702148
41,196.2865541721752,1265128928.9936523
42,237.93843868942864,1265128960.9934082
43,57.86635664786576,1265128993.0222168
44,70.27564191126027,1265129025.0065918
45,79.36504217704375,1265129057.00708
46,138.8213461097688,1265129089.0178225
47,76.58153160036746,1265129121.0222168
48,81.04897217815088,1265129153.022461
49,39.9824745066726,1265129184.958496
50,53.49249075013946,1265129217.046875
51,53.66647575261643,1265129248.9562988
52,52.1852879044144,1265129280.9575195
53,82.27430134215898,1265129313.0100098
54,48.67162534128762,1265129345.0217285
55,80.98032849483617,1265129377.0288086
56,99.02114898009516,1265129409.0444336
57,88.61478475614194,1265129441.0197754
58,87.30959242373811,1265129473.017334
59,175.00212316565177,1265129505.019043
60,92.8416846198004,1265129536.9943848
61,44.1600366095653,1265129568.9677734
62,81.45717963891283,1265129601.0498047
63,75.12850823895016,1265129633.011963
64,54.464449979579705,1265129665.0239258
65,63.90434165761437,1265129696.9697266
66,65.87266058705951,1265129728.9694824
67,99.9933055425536,1265129761.0371094
68,190.36432409188717,1265129792.9992676
69,113.44314870791884,1265129824.9958496
70,156.6438241001197,1265129857.008789
71,46.75980629087096,1265129888.9814453
72,125.20568742225012,1265129921.0148926
73,47.42951362879309,1265129952.987793
74,76.51063241681237,1265129985.017578
75,53.03663506677848,1265130016.996338
76,55.95965109050044,1265130048.9838867
77,44.73936366524521,1265130081.0544434
78,63.47420253557502,1265130112.9968262
79,82.04037036447329,1265130144.9970703
80,61.54095122346764,1265130176.9924316
81,104.9410547376977,1265130208.989746
82,68.5017994679036,1265130240.9829102
83,151.32075070163523,1265130273.0185547
84,64.19472529549711,1265130304.9978027
85,106.49493236640812,1265130337.0290527
86,62.59674278252783,1265130369.0080566
87,100.28219823960934,1265130401.017578
88,125.97896196813936,1265130433.012207
89,174.26007710709166,1265130465.0129397
90,119.77739029224054,1265130497.0026855
91,51.75915000783791,1265130528.97583
92,74.7617250462501,1265130561.0292969
93,74.7407173976403,1265130593.0344238
94,48.41604266354241,1265130624.9643557
95,60.355460044658585,1265130657.0288086
96,29.940108690551234,1265130689.0129397
97,44.12688609766263,1265130721.034668
98,44.633700850427815,1265130752.9816897
99,62.50843046986018,1265130784.964111
100,49.86263574403543,1265130816.9956057
101,62.16052435505884,1265130848.995361
102,89.40673272952901,1265130881.0168457
103,20.389781836180173,1265130913.0180664
104,59.12787071035705,1265130945.017578
105,70.47841703725418,1265130976.973877
106,70.86543632004025,1265131009.0141602
107,93.78771465762613,1265131041.004639
108,82.00764855878197,1265131072.9663086
109,104.3056024834591,1265131104.9958496
110,96.5627334666583,1265131136.9958496
111,80.90956974296701,1265131169.0561523
112,79.48823344251453,1265131201.0412598
113,69.08803947527136,1265131233.024414
114,36.18583981213242,1265131264.9694824
115,115.30911152235976,1265131297.025879
116,27.990006885140694,1265131329.0009766
117,120.59775053533122,1265131361.032959
118,52.01850331050633,1265131393.0073242
119,39.85508424329878,1265131425.0083008
120,76.30043251276291,1265131457.052002
121,97.96650911668048,1265131488.9777832
122,71.54597790672284,1265131521.0302734
123,90.47952806843226,1265131553.024414
124,46.31650555906244,1265131584.9853516
125,70.78401564928336,1265131617.0107422
126,18.143895681889664,1265131649.0644531
127,121.74455275005823,1265131729.2087402
128,133.47260099432458,1265131777.0041504
129,106.21240242038438,1265131809.0305176
130,59.35223131648286,1265131841.035889
131,104.86507358678617,1265131873.0373535
132,67.27351750999472,1265131905.027588
133,86.01668680037879,1265131937.0043943
134,103.5584017814504,1265131968.9987793
135,143.99227458131583,1265132000.977295
136,158.4839169260081,1265132032.9682617
137,81.75567426645453,1265132064.9829102
138,43.81374888541794,1265132096.9777832
139,36.17044391849306,1265132128.9707031
140,66.7981906056629,1265132161.0307617
141,61.81564695970461,1265132192.982422
142,92.67989546262712,1265132225.0158691
143,92.79249223792434,1265132257.0107422
144,116.42187563365484,1265132288.973389
145,75.3828738073855,1265132321.0158691
146,88.99370607076996,1265132353.0307617
147,102.51094777471349,1265132384.99292
148,212.90478012637053,1265132417.0322266
149,66.44097668216209,1265132449.032959
150,47.06765597371467,1265132481.0007324
151,61.07727568492405,1265132513.0251465
152,66.46541848944103,1265132544.9846191
153,56.70849083154156,1265132577.0598145
154,90.249284308767,1265132609.045166
155,49.48973437265605,1265132641.009277
156,121.1707924048641,1265132673.048584
157,53.22840820615871,1265132705.0095215
158,41.73009582379853,1265132736.991455
159,100.07673824641162,1265132769.048584
160,132.2114618035683,1265132801.0500488
161,87.74693405469769,1265132833.0336914
162,130.90646458147145,1265132865.0212402
163,82.36510575799659,1265132897.0322266
164,32.82171459659383,1265132929.0324707
165,78.11837605825593,1265132961.027588
166,24.88601381010353,1265132993.0393066
167,92.09432320561156,1265133025.0324707
168,53.36591267558899,1265133057.0083008
169,47.9293475298341,1265133089.0012207
170,97.10817257314788,1265133121.0031738
171,49.47744776344349,1265133153.0019531
172,112.15203760311456,1265133184.996582
173,121.91550537348448,1265133217.0197754
174,71.40004955932807,1265133248.9702148
175,78.3875134380908,1265133281.0317383
176,125.44493766640076,1265133312.9821775
177,85.91739611453015,1265133344.9819336
178,89.43074953931331,1265133376.9926758
179,121.20462448608656,1265133409.0317383
180,143.24741378109363,1265133441.031006
181,107.8159130053911,1265133472.996338
182,84.56607925295576,1265133505.065918
183,50.497124151928894,1265133536.9829102
184,60.52525165814229,1265133569.0129397
185,139.01571728470077,1265133601.0361328
186,49.11344501559788,1265133632.974121
187,76.17778163712043,1265133665.003662
188,76.46660552001858,1265133697.031006
189,90.54104214039629,1265133729.0126953
190,103.91889266707308,1265133760.9921875
191,96.66792728346935,1265133792.973389
192,98.3687282709586,1265133825.010254
193,62.590417979964265,1265133857.0256348
194,69.42186569502839,1265133888.993164
195,101.5725704946806,1265133920.9606934
196,141.27774761486663,1265133953.0324707
197,165.58805386827615,1265133985.0129397
198,123.15156800059476,1265134017.0124512
199,139.3381652718069,1265134048.9887695
200,91.8117978267059,1265134081.024414
201,81.63349701293036,1265134113.0322266
202,123.902911306383,1265134145.182129
203,143.683568037357,1265134177.0290527
204,114.52655392919924,1265134208.9628906
205,114.29330035635763,1265134240.963623
206,197.95468237719032,1265134273.0319824
207,129.25551031011963,1265134304.9777832
208,91.78395829765236,1265134336.974121
209,234.96039397079213,1265134369.0292969
210,34.88757727957567,1265134401.0280762
211,27.21904597516819,1265134433.0292969
212,35.45010395495861,1265134465.026123
213,99.48441949788274,1265134496.978027
214,48.7401110846006,1265134528.999756
215,85.21149265612414,1265134561.0375977
216,39.46049348683928,1265134592.9516602
217,54.61669965350218,1265134625.0270996
218,50.31512260182674,1265134657.020752
219,81.19929185356732,1265134689.041748
220,145.35438238669755,1265134721.0263672
221,129.7271711240499,1265134753.0334473
222,81.13883163653398,1265134785.0334473
223,80.7149043116178,1265134816.9973145
224,94.0640366825662,1265134849.031494
225,89.53282803807099,1265134881.0161133
226,156.70381434887108,1265134913.0151367
227,88.8493929364872,1265134945.015625
228,105.59722971565188,1265134976.9970703
229,86.99749202724944,1265135009.011963
230,71.05316245604196,1265135041.022705
231,91.57895846596304,1265135073.048584
232,61.65797529795896,1265135105.0212402
233,81.10443015238577,1265135136.996338
234,91.08015797254032,1265135169.0083008
235,79.20590947667706,1265135201.017578
236,69.11620891065064,1265135233.0158691
237,190.3929317758888,1265135265.066162
238,47.793803553870994,1265135297.032959
239,59.743247757657024,1265135329.0515137
240,52.44327179686276,1265135361.0351562
241,43.80454835349402,1265135393.0168457
242,60.52261633954741,1265135425.0512695
243,97.63559909729088,1265135457.0812988
244,87.67962595894922,1265135488.978027
245,92.76699533438706,1265135521.0195312
246,77.23048037073691,1265135553.0195312
247,119.375899903836,1265135585.0332031
248,113.96951213921392,1265135617.0324707
249,77.44660206412779,1265135649.052246
250,49.03739105582381,1265135681.0200195
251,124.39137164939032,1265135713.0153809
252,37.44863505606344,1265135744.974121
253,252.05952997458488,1265135829.6723633
254,231.884643898021,1265135861.647461
255,122.38589057624093,1265135905.0322266
256,60.02321501660579,1265135937.013672
257,60.09262087921763,1265135969.00708
258,48.4322667174105,1265136001.0246582
259,80.38098008967,1265136033.052002
260,49.11934495965333,1265136065.035889
261,97.4745529655678,1265136097.0458984
