Index,Peak_SNR,Peak_SNR_Time
1,75.95146910663718,1265127648.9836426
2,119.97748093200325,1265127680.991455
3,159.14249334952774,1265127713.0705566
4,55.19919084323004,1265127744.9765625
5,88.78432609457973,1265127777.0166016
6,49.09718864688871,1265127809.0253906
7,48.02145505652149,1265127840.9797363
8,95.12398060450892,1265127872.9951172
9,120.5933042939338,1265127905.0012207
10,89.20041617339962,1265127937.0256348
11,145.94708098290064,1265127969.0178225
12,157.00489417760178,1265128001.0168457
13,134.3980481312727,1265128033.0336914
14,219.1627256005515,1265128065.0112305
15,198.59330794337416,1265128097.0126953
16,142.16181892857273,1265128128.9943848
17,118.71469858957208,1265128161.0249023
18,124.51547300998516,1265128192.989502
19,91.65582260711564,1265128224.9887695
20,141.82843117300004,1265128257.005127
21,63.10990387806484,1265128288.9887695
22,114.81003608312372,1265128321.0529785
23,50.427788679212895,1265128353.0637207
24,55.9046873432812,1265128385.0322266
25,74.97428095203665,1265128417.006836
26,113.29811048462886,1265128449.0373535
27,67.48251656483801,1265128481.0246582
28,98.0038717227676,1265128513.022461
29,55.97254025718189,1265128545.0273438
30,56.74664733862651,1265128576.9975586
31,60.06517221522519,1265128609.057129
32,144.4063735646366,1265128641.0910645
33,43.0732811082178,1265128673.041504
34,32.20010703559435,1265128704.9995117
35,70.23024103219225,1265128736.9987793
36,53.398859762103,1265128768.9819336
37,73.46869318761325,1265128800.996338
38,75.74233471577155,1265128833.034912
39,122.09791024277978,1265128865.0078125
40,127.26339304810725,1265128896.9702148
41,194.6494734786437,1265128928.9936523
42,236.48467805058024,1265128960.9934082
43,57.60810553315703,1265128993.0222168
44,70.04613615055176,1265129025.0065918
45,78.04673782605092,1265129057.006836
46,135.26329854360975,1265129089.0534668
47,76.04721259411751,1265129121.0222168
48,79.01117271019453,1265129153.022461
49,39.19656540220109,1265129184.958496
50,54.72877222848956,1265129217.046875
51,53.02889833867865,1265129248.9562988
52,52.0444955031837,1265129280.9575195
53,81.91709660464657,1265129313.0100098
54,48.58948321084805,1265129345.0217285
55,79.84520059480766,1265129377.0288086
56,97.3929377927296,1265129409.0444336
57,87.24952332061838,1265129441.0197754
58,87.83267596510186,1265129473.017334
59,174.777802767306,1265129505.0187988
60,95.13722193872624,1265129536.9943848
61,43.9191445548153,1265129568.9677734
62,79.33826936635693,1265129601.0803225
63,73.03271955222355,1265129633.011963
64,54.08695100423757,1265129665.0239258
65,63.95130297794744,1265129696.9697266
66,65.51137022847422,1265129728.9694824
67,98.90489309304564,1265129761.0371094
68,188.03938552748463,1265129792.9992676
69,111.4628183473548,1265129824.9958496
70,155.5781078778227,1265129857.036621
71,46.86321373711053,1265129888.9814453
72,123.50758542095352,1265129921.0148926
73,48.18584185061421,1265129952.987793
74,76.10659871834014,1265129985.017578
75,52.78055044520859,1265130016.996338
